id,module,level,strand,substrand,year,type,text,answer,hint,options,params
q_1764328650324_51,N01_Y3_NPV,3,Number and Place Value,Counting (in multiples),3,text_input,"What is the missing number? 976, 984, __, 1000, 1008",992,The pattern counts forwards in 8s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards from 0 or any multiple of 4, 8, 50, or 100, up to 1000. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":1000},""sequence"":{""steps"":[4,8,50,100],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_52,N01_Y3_NPV,3,Number and Place Value,Counting (in multiples),3,text_input,"What is the missing number? 700, 800, __, 1000, 1100",900,The pattern counts forwards in 100s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards from 0 or any multiple of 4, 8, 50, or 100, up to 1000. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":1000},""sequence"":{""steps"":[4,8,50,100],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_53,N01_Y3_NPV,3,Number and Place Value,Counting (in multiples),3,text_input,"What is the missing number? 944, 940, __, 932, 928",936,The pattern counts backwards in 4s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards from 0 or any multiple of 4, 8, 50, or 100, up to 1000. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":1000},""sequence"":{""steps"":[4,8,50,100],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_54,N01_Y3_NPV,3,Number and Place Value,Counting (in multiples),3,text_input,"What is the missing number? 500, 450, __, 350, 300",400,The pattern counts backwards in 50s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards from 0 or any multiple of 4, 8, 50, or 100, up to 1000. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":1000},""sequence"":{""steps"":[4,8,50,100],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_55,N01_Y3_NPV,4,Number and Place Value,Counting (in multiples),3,text_input,"What is the missing number? 200, __, 400, 500, 600, 700",300,The pattern counts forwards in 100s,,"{""description"":""Exceeding - Extended range to 1200, longer sequences (6 numbers), backwards counting, random gap positions for minimal scaffolding."",""math"":{""range"":{""min"":0,""max"":1200},""sequence"":{""steps"":[4,8,50,100],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_56,N01_Y3_NPV,4,Number and Place Value,Counting (in multiples),3,text_input,"What is the missing number? 1128, 1120, 1112, __, 1096, 1088",1104,The pattern counts backwards in 8s,,"{""description"":""Exceeding - Extended range to 1200, longer sequences (6 numbers), backwards counting, random gap positions for minimal scaffolding."",""math"":{""range"":{""min"":0,""max"":1200},""sequence"":{""steps"":[4,8,50,100],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_57,N01_Y3_NPV,4,Number and Place Value,Counting (in multiples),3,text_input,"What is the missing number? 560, __, 576, 584, 592, 600",568,The pattern counts forwards in 8s,,"{""description"":""Exceeding - Extended range to 1200, longer sequences (6 numbers), backwards counting, random gap positions for minimal scaffolding."",""math"":{""range"":{""min"":0,""max"":1200},""sequence"":{""steps"":[4,8,50,100],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_58,N01_Y3_NPV,4,Number and Place Value,Counting (in multiples),3,text_input,"What is the missing number? 750, __, 850, 900, 950, 1000",800,The pattern counts forwards in 50s,,"{""description"":""Exceeding - Extended range to 1200, longer sequences (6 numbers), backwards counting, random gap positions for minimal scaffolding."",""math"":{""range"":{""min"":0,""max"":1200},""sequence"":{""steps"":[4,8,50,100],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_59,N01_Y3_NPV,4,Number and Place Value,Counting (in multiples),3,text_input,"What is the missing number? 144, __, 160, 168, 176, 184",152,The pattern counts forwards in 8s,,"{""description"":""Exceeding - Extended range to 1200, longer sequences (6 numbers), backwards counting, random gap positions for minimal scaffolding."",""math"":{""range"":{""min"":0,""max"":1200},""sequence"":{""steps"":[4,8,50,100],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_60,N01_Y4_NPV,1,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 0, 7, 14, __",21,The pattern counts forwards in 7s,,"{""description"":""Beginning - Count forwards only from 0, in steps of 6, 7, 9, 25, or 1000. Use appropriate ranges for each step size. Shorter sequences (4 numbers) with gap at end for predictability."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[6,7,9,25,1000],""length"":4,""directions"":[""forwards""],""startStrategy"":""zero_only""}},""presentation"":{""gaps"":{""position"":""end"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_61,N01_Y4_NPV,1,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 0, 25, 50, __",75,The pattern counts forwards in 25s,,"{""description"":""Beginning - Count forwards only from 0, in steps of 6, 7, 9, 25, or 1000. Use appropriate ranges for each step size. Shorter sequences (4 numbers) with gap at end for predictability."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[6,7,9,25,1000],""length"":4,""directions"":[""forwards""],""startStrategy"":""zero_only""}},""presentation"":{""gaps"":{""position"":""end"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_62,N01_Y4_NPV,1,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 0, 7, 14, __",21,The pattern counts forwards in 7s,,"{""description"":""Beginning - Count forwards only from 0, in steps of 6, 7, 9, 25, or 1000. Use appropriate ranges for each step size. Shorter sequences (4 numbers) with gap at end for predictability."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[6,7,9,25,1000],""length"":4,""directions"":[""forwards""],""startStrategy"":""zero_only""}},""presentation"":{""gaps"":{""position"":""end"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_63,N01_Y4_NPV,1,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 0, 9, 18, __",27,The pattern counts forwards in 9s,,"{""description"":""Beginning - Count forwards only from 0, in steps of 6, 7, 9, 25, or 1000. Use appropriate ranges for each step size. Shorter sequences (4 numbers) with gap at end for predictability."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[6,7,9,25,1000],""length"":4,""directions"":[""forwards""],""startStrategy"":""zero_only""}},""presentation"":{""gaps"":{""position"":""end"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_64,N01_Y4_NPV,1,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 0, 25, 50, __",75,The pattern counts forwards in 25s,,"{""description"":""Beginning - Count forwards only from 0, in steps of 6, 7, 9, 25, or 1000. Use appropriate ranges for each step size. Shorter sequences (4 numbers) with gap at end for predictability."",""math"":{""range"":{""min"":0,""max"":100},""sequence"":{""steps"":[6,7,9,25,1000],""length"":4,""directions"":[""forwards""],""startStrategy"":""zero_only""}},""presentation"":{""gaps"":{""position"":""end"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_65,N01_Y4_NPV,2,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 25, 50, __, 100, 125",75,The pattern counts forwards in 25s,,"{""description"":""Developing - Count forwards from any multiple, in steps of 6, 7, 9, 25, or 1000, up to 200 for small steps. Standard sequences (5 numbers) with gap in middle."",""math"":{""range"":{""min"":0,""max"":200},""sequence"":{""steps"":[6,7,9,25,1000],""length"":5,""directions"":[""forwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_66,N01_Y4_NPV,2,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 126, 135, __, 153, 162",144,The pattern counts forwards in 9s,,"{""description"":""Developing - Count forwards from any multiple, in steps of 6, 7, 9, 25, or 1000, up to 200 for small steps. Standard sequences (5 numbers) with gap in middle."",""math"":{""range"":{""min"":0,""max"":200},""sequence"":{""steps"":[6,7,9,25,1000],""length"":5,""directions"":[""forwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_67,N01_Y4_NPV,2,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 21, 28, __, 42, 49",35,The pattern counts forwards in 7s,,"{""description"":""Developing - Count forwards from any multiple, in steps of 6, 7, 9, 25, or 1000, up to 200 for small steps. Standard sequences (5 numbers) with gap in middle."",""math"":{""range"":{""min"":0,""max"":200},""sequence"":{""steps"":[6,7,9,25,1000],""length"":5,""directions"":[""forwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_68,N01_Y4_NPV,2,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 42, 48, __, 60, 66",54,The pattern counts forwards in 6s,,"{""description"":""Developing - Count forwards from any multiple, in steps of 6, 7, 9, 25, or 1000, up to 200 for small steps. Standard sequences (5 numbers) with gap in middle."",""math"":{""range"":{""min"":0,""max"":200},""sequence"":{""steps"":[6,7,9,25,1000],""length"":5,""directions"":[""forwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_69,N01_Y4_NPV,2,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 18, 27, __, 45, 54",36,The pattern counts forwards in 9s,,"{""description"":""Developing - Count forwards from any multiple, in steps of 6, 7, 9, 25, or 1000, up to 200 for small steps. Standard sequences (5 numbers) with gap in middle."",""math"":{""range"":{""min"":0,""max"":200},""sequence"":{""steps"":[6,7,9,25,1000],""length"":5,""directions"":[""forwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_70,N01_Y4_NPV,3,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 45, 36, __, 18, 9",27,The pattern counts backwards in 9s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards from any given number in multiples of 6, 7, 9, 25, and 1000. Use appropriate ranges for step size."",""math"":{""range"":{""min"":0,""max"":300},""sequence"":{""steps"":[6,7,9,25,1000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_71,N01_Y4_NPV,3,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 234, 228, __, 216, 210",222,The pattern counts backwards in 6s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards from any given number in multiples of 6, 7, 9, 25, and 1000. Use appropriate ranges for step size."",""math"":{""range"":{""min"":0,""max"":300},""sequence"":{""steps"":[6,7,9,25,1000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_72,N01_Y4_NPV,3,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 228, 222, __, 210, 204",216,The pattern counts backwards in 6s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards from any given number in multiples of 6, 7, 9, 25, and 1000. Use appropriate ranges for step size."",""math"":{""range"":{""min"":0,""max"":300},""sequence"":{""steps"":[6,7,9,25,1000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_73,N01_Y4_NPV,3,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 288, 294, __, 306, 312",300,The pattern counts forwards in 6s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards from any given number in multiples of 6, 7, 9, 25, and 1000. Use appropriate ranges for step size."",""math"":{""range"":{""min"":0,""max"":300},""sequence"":{""steps"":[6,7,9,25,1000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_74,N01_Y4_NPV,3,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 281000, 280000, __, 278000, 277000",279000,The pattern counts backwards in 1000s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards from any given number in multiples of 6, 7, 9, 25, and 1000. Use appropriate ranges for step size."",""math"":{""range"":{""min"":0,""max"":300},""sequence"":{""steps"":[6,7,9,25,1000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""middle"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_75,N01_Y4_NPV,4,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 96, __, 108, 114, 120, 126",102,The pattern counts forwards in 6s,,"{""description"":""Exceeding - Extended range to 500 for small steps, longer sequences (6 numbers), backwards counting, random gap positions for minimal scaffolding."",""math"":{""range"":{""min"":0,""max"":500},""sequence"":{""steps"":[6,7,9,25,1000],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_76,N01_Y4_NPV,4,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 200, __, 150, 125, 100, 75",175,The pattern counts backwards in 25s,,"{""description"":""Exceeding - Extended range to 500 for small steps, longer sequences (6 numbers), backwards counting, random gap positions for minimal scaffolding."",""math"":{""range"":{""min"":0,""max"":500},""sequence"":{""steps"":[6,7,9,25,1000],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_77,N01_Y4_NPV,4,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 100000, 101000, 102000, __, 104000, 105000",103000,The pattern counts forwards in 1000s,,"{""description"":""Exceeding - Extended range to 500 for small steps, longer sequences (6 numbers), backwards counting, random gap positions for minimal scaffolding."",""math"":{""range"":{""min"":0,""max"":500},""sequence"":{""steps"":[6,7,9,25,1000],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_78,N01_Y4_NPV,4,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 147, __, 161, 168, 175, 182",154,The pattern counts forwards in 7s,,"{""description"":""Exceeding - Extended range to 500 for small steps, longer sequences (6 numbers), backwards counting, random gap positions for minimal scaffolding."",""math"":{""range"":{""min"":0,""max"":500},""sequence"":{""steps"":[6,7,9,25,1000],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_79,N01_Y4_NPV,4,Number and Place Value,Counting (in multiples),4,text_input,"What is the missing number? 375000, __, 373000, 372000, 371000, 370000",374000,The pattern counts backwards in 1000s,,"{""description"":""Exceeding - Extended range to 500 for small steps, longer sequences (6 numbers), backwards counting, random gap positions for minimal scaffolding."",""math"":{""range"":{""min"":0,""max"":500},""sequence"":{""steps"":[6,7,9,25,1000],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any_multiple""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_80,N01_Y5_NPV,1,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 4838, 4938, 5038, __",5138,The pattern counts forwards in hundreds,,"{""description"":""Beginning - Count forwards in steps of 10, 100, 1000 up to 10,000. Shorter sequences (4 numbers) with gap at end for predictability."",""math"":{""range"":{""min"":0,""max"":10000},""sequence"":{""steps"":[10,100,1000],""length"":4,""directions"":[""forwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""end"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_81,N01_Y5_NPV,1,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 4355, 4365, 4375, __",4385,The pattern counts forwards in 10s,,"{""description"":""Beginning - Count forwards in steps of 10, 100, 1000 up to 10,000. Shorter sequences (4 numbers) with gap at end for predictability."",""math"":{""range"":{""min"":0,""max"":10000},""sequence"":{""steps"":[10,100,1000],""length"":4,""directions"":[""forwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""end"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_82,N01_Y5_NPV,1,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 7525, 7625, 7725, __",7825,The pattern counts forwards in hundreds,,"{""description"":""Beginning - Count forwards in steps of 10, 100, 1000 up to 10,000. Shorter sequences (4 numbers) with gap at end for predictability."",""math"":{""range"":{""min"":0,""max"":10000},""sequence"":{""steps"":[10,100,1000],""length"":4,""directions"":[""forwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""end"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_83,N01_Y5_NPV,1,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 7644, 7654, 7664, __",7674,The pattern counts forwards in 10s,,"{""description"":""Beginning - Count forwards in steps of 10, 100, 1000 up to 10,000. Shorter sequences (4 numbers) with gap at end for predictability."",""math"":{""range"":{""min"":0,""max"":10000},""sequence"":{""steps"":[10,100,1000],""length"":4,""directions"":[""forwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""end"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_84,N01_Y5_NPV,1,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 3142, 4142, 5142, __",6142,The pattern counts forwards in thousands,,"{""description"":""Beginning - Count forwards in steps of 10, 100, 1000 up to 10,000. Shorter sequences (4 numbers) with gap at end for predictability."",""math"":{""range"":{""min"":0,""max"":10000},""sequence"":{""steps"":[10,100,1000],""length"":4,""directions"":[""forwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""end"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_85,N01_Y5_NPV,2,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 77764, 77664, __, 77464, 77364",77564,The pattern counts backwards in hundreds,,"{""description"":""Developing - Count forwards and backwards in steps of 10, 100, 1000, 10000 up to 100,000. Standard sequences (5 numbers) with random gap position."",""math"":{""range"":{""min"":0,""max"":100000},""sequence"":{""steps"":[10,100,1000,10000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_86,N01_Y5_NPV,2,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 46069, 36069, 26069, __, 6069",16069,The pattern counts backwards in 10 thousands,,"{""description"":""Developing - Count forwards and backwards in steps of 10, 100, 1000, 10000 up to 100,000. Standard sequences (5 numbers) with random gap position."",""math"":{""range"":{""min"":0,""max"":100000},""sequence"":{""steps"":[10,100,1000,10000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_87,N01_Y5_NPV,2,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 10978, 20978, __, 40978, 50978",30978,The pattern counts forwards in 10 thousands,,"{""description"":""Developing - Count forwards and backwards in steps of 10, 100, 1000, 10000 up to 100,000. Standard sequences (5 numbers) with random gap position."",""math"":{""range"":{""min"":0,""max"":100000},""sequence"":{""steps"":[10,100,1000,10000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_88,N01_Y5_NPV,2,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 11161, 12161, 13161, 14161, __",15161,The pattern counts forwards in thousands,,"{""description"":""Developing - Count forwards and backwards in steps of 10, 100, 1000, 10000 up to 100,000. Standard sequences (5 numbers) with random gap position."",""math"":{""range"":{""min"":0,""max"":100000},""sequence"":{""steps"":[10,100,1000,10000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_89,N01_Y5_NPV,2,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 4640, 3640, 2640, __, 640",1640,The pattern counts backwards in thousands,,"{""description"":""Developing - Count forwards and backwards in steps of 10, 100, 1000, 10000 up to 100,000. Standard sequences (5 numbers) with random gap position."",""math"":{""range"":{""min"":0,""max"":100000},""sequence"":{""steps"":[10,100,1000,10000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_90,N01_Y5_NPV,3,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 386302, 386301, 386300, 386299, __",386298,The pattern counts backwards in 1s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of powers of 10 (1, 10, 100, 1000, 10000, 100000) up to 1,000,000. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":1000000},""sequence"":{""steps"":[1,10,100,1000,10000,100000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_91,N01_Y5_NPV,3,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 986993, 985993, __, 983993, 982993",984993,The pattern counts backwards in thousands,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of powers of 10 (1, 10, 100, 1000, 10000, 100000) up to 1,000,000. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":1000000},""sequence"":{""steps"":[1,10,100,1000,10000,100000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_92,N01_Y5_NPV,3,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 919815, 909815, 899815, 889815, __",879815,The pattern counts backwards in 10 thousands,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of powers of 10 (1, 10, 100, 1000, 10000, 100000) up to 1,000,000. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":1000000},""sequence"":{""steps"":[1,10,100,1000,10000,100000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_93,N01_Y5_NPV,3,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 349424, __, 349426, 349427, 349428",349425,The pattern counts forwards in 1s,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of powers of 10 (1, 10, 100, 1000, 10000, 100000) up to 1,000,000. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":1000000},""sequence"":{""steps"":[1,10,100,1000,10000,100000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_94,N01_Y5_NPV,3,Number and Place Value,Counting (in multiples),5,text_input,"What is the missing number? 782044, 772044, 762044, 752044, __",742044,The pattern counts backwards in 10 thousands,,"{""description"":""Meeting - Full curriculum: count forwards and backwards in steps of powers of 10 (1, 10, 100, 1000, 10000, 100000) up to 1,000,000. Standard sequences (5 numbers)."",""math"":{""range"":{""min"":0,""max"":1000000},""sequence"":{""steps"":[1,10,100,1000,10000,100000],""length"":5,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":1},""visualType"":""sequence""}}"
q_1764328650324_95,N01_Y5_NPV,4,Number and Place Value,Counting (in multiples),5,fill_blanks,"What are the missing numbers? 538892, __, __, 538592, 538492, 538392","538792, 538692",The pattern counts backwards in hundreds,,"{""description"":""Exceeding - Extended sequences (6 numbers) with multiple gaps (2 missing) in all powers of 10 up to 1,000,000."",""math"":{""range"":{""min"":0,""max"":1000000},""sequence"":{""steps"":[1,10,100,1000,10000,100000],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":2},""visualType"":""sequence""}}"
q_1764328650324_96,N01_Y5_NPV,4,Number and Place Value,Counting (in multiples),5,fill_blanks,"What are the missing numbers? 868385, 878385, 888385, __, 908385, __","898385, 918385",The pattern counts forwards in 10 thousands,,"{""description"":""Exceeding - Extended sequences (6 numbers) with multiple gaps (2 missing) in all powers of 10 up to 1,000,000."",""math"":{""range"":{""min"":0,""max"":1000000},""sequence"":{""steps"":[1,10,100,1000,10000,100000],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":2},""visualType"":""sequence""}}"
q_1764328650324_97,N01_Y5_NPV,4,Number and Place Value,Counting (in multiples),5,fill_blanks,"What are the missing numbers? 251602, 251502, __, 251302, __, 251102","251402, 251202",The pattern counts backwards in hundreds,,"{""description"":""Exceeding - Extended sequences (6 numbers) with multiple gaps (2 missing) in all powers of 10 up to 1,000,000."",""math"":{""range"":{""min"":0,""max"":1000000},""sequence"":{""steps"":[1,10,100,1000,10000,100000],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":2},""visualType"":""sequence""}}"
q_1764328650324_98,N01_Y5_NPV,4,Number and Place Value,Counting (in multiples),5,fill_blanks,"What are the missing numbers? 378187, __, 378185, 378184, 378183, __","378186, 378182",The pattern counts backwards in 1s,,"{""description"":""Exceeding - Extended sequences (6 numbers) with multiple gaps (2 missing) in all powers of 10 up to 1,000,000."",""math"":{""range"":{""min"":0,""max"":1000000},""sequence"":{""steps"":[1,10,100,1000,10000,100000],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":2},""visualType"":""sequence""}}"
q_1764328650324_99,N01_Y5_NPV,4,Number and Place Value,Counting (in multiples),5,fill_blanks,"What are the missing numbers? 660784, __, 660782, 660781, 660780, __","660783, 660779",The pattern counts backwards in 1s,,"{""description"":""Exceeding - Extended sequences (6 numbers) with multiple gaps (2 missing) in all powers of 10 up to 1,000,000."",""math"":{""range"":{""min"":0,""max"":1000000},""sequence"":{""steps"":[1,10,100,1000,10000,100000],""length"":6,""directions"":[""forwards"",""backwards""],""startStrategy"":""any""}},""presentation"":{""gaps"":{""position"":""random"",""count"":2},""visualType"":""sequence""}}"
